SCORE;POPULATION_SIZE;ARITHMETIC_XOVER_N_PARENTS;MUTATION_PROBABILITY;N_SURVIVORS
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
0.21310071613020087;100;5;0;20;HALTED_BAD_RESULT
0.059296169136535994;100;5;0;30;HALTED_BAD_RESULT
0.10600657327996688;100;5;0;40;HALTED_BAD_RESULT
0.018425976789919286;100;5;0;50;HALTED_BAD_RESULT
0.01637962772994367;100;5;0;60;HALTED_BAD_RESULT
0.04872097687191484;100;5;0;70;HALTED_BAD_RESULT
0.04512187256788375;100;5;0;80;HALTED_BAD_RESULT
0.05233662349023019;100;5;0;90;HALTED_BAD_RESULT
0.1300827168908568;100;5;0;100;HALTED_BAD_RESULT
0.11041673464908516;100;5;0;110;HALTED_BAD_RESULT
0.14238297781219117;100;5;0;120;HALTED_BAD_RESULT
0.03496464909257637;100;5;0;130;HALTED_BAD_RESULT
0.02730204198239801;100;5;0;140;HALTED_BAD_RESULT
0.016039710706298282;100;5;0;150;HALTED_BAD_RESULT
0.040140766851259835;100;5;0;160;HALTED_BAD_RESULT
0.055159286051000234;100;5;0;170;HALTED_BAD_RESULT
0.02729259729235486;100;5;0;180;HALTED_BAD_RESULT
0.040984011250857655;100;5;0;190;HALTED_BAD_RESULT
0.0590608256061377;100;5;0;200;HALTED_BAD_RESULT
0.027453002587092375;100;5;0;10;HALTED_BAD_RESULT
